paciente,resposta,nota,coerente
599,c,0.8297950029373169,True
600,a,0.8401172161102295,True
600,b,0.8441203236579895,True
600,c,0.675751805305481,True
601,a,0.7568598389625549,True
601,b,0.7020716071128845,True
601,c,0.7358689308166504,True
602,a,0.821080207824707,True
602,b,0.5459562540054321,False
602,c,0.8470426201820374,True
603,a,0.8332104086875916,True
603,b,0.6876957416534424,True
603,c,0.8218822479248047,True
604,a,0.7862991690635681,True
604,b,0.7241412997245789,True
604,c,0.6252177953720093,True
605,a,0.7407655715942383,True
605,b,0.6849002838134766,True
605,c,0.8531998991966248,True
606,a,0.7300174236297607,True
606,b,0.6926014423370361,True
606,c,0.6097865700721741,True
607,a,0.8163537979125977,True
607,b,0.4205406606197357,False
607,c,0.5825912356376648,False
608,a,0.8033721446990967,True
608,b,0.6727269291877747,True
608,c,0.6252735257148743,True
609,a,0.8318967223167419,True
609,b,0.4093615412712097,False
609,c,0.8479090332984924,True
610,a,0.8244918584823608,True
610,b,0.41565844416618347,False
610,c,0.604070782661438,True
611,a,0.8161998391151428,True
611,b,0.7104666829109192,True
611,c,0.5759373307228088,False
612,a,0.7607564926147461,True
612,b,0.7030161619186401,True
612,c,0.6123331785202026,True
613,a,0.8017124533653259,True
613,b,0.7629655599594116,True
613,c,0.7354136109352112,True
614,a,0.7107787132263184,True
614,b,0.49659672379493713,False
614,c,0.7846086621284485,True
615,a,0.8004602789878845,True
615,b,0.4332500100135803,False
615,c,0.7872881889343262,True
616,a,0.8337770700454712,True
616,b,0.7187752723693848,True
616,c,0.6199432015419006,True
617,a,0.852023184299469,True
617,b,0.4410863518714905,False
617,c,0.639305055141449,True
618,a,0.7776485085487366,True
618,b,0.7527430057525635,True
618,c,0.7783417701721191,True
619,a,0.8332834243774414,True
619,b,0.8223639726638794,True
619,c,0.8353482484817505,True
620,a,0.8377905488014221,True
620,b,0.4758051633834839,False
620,c,0.6826210618019104,True
621,a,0.8292164206504822,True
621,b,0.5561432242393494,False
621,c,0.6475530862808228,True
622,a,0.8156962990760803,True
622,b,0.8154588341712952,True
622,c,0.5311785340309143,False
623,a,0.7942939400672913,True
623,b,0.7084197402000427,True
623,c,0.5446467995643616,False
624,a,0.7955432534217834,True
624,b,0.6930683255195618,True
624,c,0.5649189352989197,False
625,a,0.8314144015312195,True
625,b,0.6591936349868774,True
625,c,0.8327323198318481,True
626,a,0.832950234413147,True
626,b,0.8262123465538025,True
626,c,0.7314175963401794,True
627,a,0.7507986426353455,True
627,b,0.5429528951644897,False
627,c,0.7587535381317139,True
628,a,0.7845520973205566,True
628,b,0.8347552418708801,True
628,c,0.5903823971748352,False
629,a,0.8466600775718689,True
629,b,0.44074612855911255,False
629,c,0.8328701853752136,True
630,a,0.7498514652252197,True
630,b,0.5624233484268188,False
630,c,0.7840287685394287,True
631,a,0.778207540512085,True
631,b,0.6703866124153137,True
631,c,0.7922138571739197,True
632,a,0.7684670090675354,True
632,b,0.6699304580688477,True
632,c,0.7981628179550171,True
633,a,0.8265501856803894,True
633,b,0.8326591849327087,True
633,c,0.5335278511047363,False
634,a,0.8447198867797852,True
634,b,0.738524317741394,True
634,c,0.5872718095779419,False
635,a,0.7666208744049072,True
635,b,0.7082606554031372,True
635,c,0.8474847078323364,True
636,a,0.7969751358032227,True
636,b,0.8176368474960327,True
636,c,0.8543711304664612,True
637,a,0.8083729147911072,True
637,b,0.423401415348053,False
637,c,0.7071290016174316,True
638,a,0.7795634269714355,True
638,b,0.6617352962493896,True
638,c,0.7860788106918335,True
639,a,0.850278377532959,True
639,b,0.840063750743866,True
639,c,0.5453222990036011,False
640,a,0.7911918759346008,True
640,b,0.6682457327842712,True
640,c,0.5937380790710449,False
641,a,0.8132114410400391,True
641,b,0.5463968515396118,False
641,c,0.7767289280891418,True
642,a,0.8043808937072754,True
642,b,0.43984049558639526,False
642,c,0.7825652956962585,True
643,a,0.7954477667808533,True
643,b,0.4299660325050354,False
643,c,0.7777904868125916,True
644,a,0.8266569375991821,True
644,b,0.42427095770835876,False
644,c,0.5332996845245361,False
645,a,0.755988597869873,True
645,b,0.7348740100860596,True
645,c,0.8274148106575012,True
646,a,0.8036643266677856,True
646,b,0.48766493797302246,False
646,c,0.7938530445098877,True
647,a,0.8353933095932007,True
647,b,0.8307428956031799,True
647,c,0.6407617330551147,True
648,a,0.8100152611732483,True
648,b,0.814602255821228,True
648,c,0.6205930709838867,True
649,a,0.8085736632347107,True
649,b,0.7192464470863342,True
649,c,0.7992482781410217,True
650,a,0.8500677347183228,True
650,b,0.8445809483528137,True
650,c,0.6803582310676575,True
651,a,0.8287510275840759,True
651,b,0.8316094875335693,True
651,c,0.7608073949813843,True
652,a,0.8218457698822021,True
652,b,0.7204842567443848,True
652,c,0.6196455955505371,True
653,a,0.8311289548873901,True
653,b,0.8209299445152283,True
653,c,0.5954241752624512,False
654,a,0.7707030773162842,True
654,b,0.6952217221260071,True
654,c,0.5199857354164124,False
655,a,0.8308253288269043,True
655,b,0.7309706211090088,True
655,c,0.5938777327537537,False
656,a,0.7252762317657471,True
656,b,0.71836256980896,True
656,c,0.7944141626358032,True
657,a,0.785860538482666,True
657,b,0.38757914304733276,False
657,c,0.8207175731658936,True
658,a,0.7777713537216187,True
658,b,0.6072641611099243,True
658,c,0.6978449821472168,True
659,a,0.737860918045044,True
659,b,0.5332558155059814,False
659,c,0.8351633548736572,True
660,a,0.7369179129600525,True
660,b,0.8329184055328369,True
660,c,0.8430731892585754,True
661,a,0.8205690383911133,True
661,b,0.579055905342102,False
661,c,0.6150752902030945,True
662,a,0.841776967048645,True
662,b,0.8071488738059998,True
662,c,0.5939058661460876,False
663,a,0.8204420804977417,True
663,b,0.677797257900238,True
663,c,0.5080850124359131,False
664,a,0.7350400686264038,True
664,b,0.7072613835334778,True
664,c,0.5960055589675903,False
665,a,0.8038569688796997,True
665,b,0.7382706999778748,True
665,c,0.7395892143249512,True
666,a,0.7830821871757507,True
666,b,0.5370348691940308,False
666,c,0.7250118851661682,True
667,a,0.8275617361068726,True
667,b,0.8048489093780518,True
667,c,0.6937017440795898,True
668,a,0.7585715055465698,True
668,b,0.5166796445846558,False
668,c,0.8228709697723389,True
669,a,0.8140879273414612,True
669,b,0.5502879023551941,False
669,c,0.6062046885490417,True
670,a,0.8206734657287598,True
670,b,0.5183353424072266,False
670,c,0.8164317607879639,True
671,a,0.8247432112693787,True
671,b,0.43889033794403076,False
671,c,0.8004701137542725,True
672,a,0.7787762880325317,True
672,b,0.43068692088127136,False
672,c,0.7188724279403687,True
673,a,0.7419166564941406,True
673,b,0.7045790553092957,True
673,c,0.532904863357544,False
674,a,0.8144614696502686,True
674,b,0.7032590508460999,True
674,c,0.711201012134552,True
675,a,0.8219581246376038,True
675,b,0.43871429562568665,False
675,c,0.6155909299850464,True
676,a,0.8303249478340149,True
676,b,0.7465083599090576,True
676,c,0.8176831007003784,True
677,a,0.8352837562561035,True
677,b,0.543809175491333,False
677,c,0.7480258345603943,True
678,a,0.8166170120239258,True
678,b,0.47741714119911194,False
678,c,0.5564995408058167,False
679,a,0.7077744603157043,True
679,b,0.7025268077850342,True
679,c,0.8542777299880981,True
680,a,0.8519521951675415,True
680,b,0.7010161280632019,True
680,c,0.42811647057533264,False
681,a,0.8123267889022827,True
681,b,0.6941140294075012,True
681,c,0.5638596415519714,False
682,a,0.8727120161056519,True
682,b,0.8391196727752686,True
682,c,0.8553543090820312,True
683,a,0.8039208650588989,True
683,b,0.708842933177948,True
683,c,0.7868775129318237,True
684,a,0.7985607385635376,True
684,b,0.714453935623169,True
684,c,0.8395291566848755,True
685,a,0.811528205871582,True
685,b,0.524362325668335,False
685,c,0.8225136995315552,True
686,a,0.8105724453926086,True
686,b,0.7067617177963257,True
686,c,0.5884227156639099,False
687,a,0.8242185711860657,True
687,b,0.4756282567977905,False
687,c,0.8374819755554199,True
688,a,0.7859107255935669,True
688,b,0.6805429458618164,True
688,c,0.7987315654754639,True
689,a,0.7528191804885864,True
689,b,0.4147423505783081,False
689,c,0.7967095375061035,True
690,a,0.821012020111084,True
690,b,0.8337830305099487,True
690,c,0.6149648427963257,True
691,a,0.8242097496986389,True
691,b,0.6761439442634583,True
691,c,0.6154691576957703,True
692,a,0.8204144239425659,True
692,b,0.8102330565452576,True
692,c,0.5105569958686829,False
693,a,0.7936493158340454,True
693,b,0.4315149784088135,False
693,c,0.8225288987159729,True
694,a,0.7354836463928223,True
694,b,0.681276798248291,True
694,c,0.7263075113296509,True
695,a,0.8352302312850952,True
695,b,0.7154964804649353,True
695,c,0.5468648672103882,False
696,a,0.7850010991096497,True
696,b,0.7303951978683472,True
696,c,0.8214846849441528,True
697,a,0.7638524770736694,True
697,b,0.655902624130249,True
697,c,0.7440105676651001,True
698,a,0.8184216618537903,True
698,b,0.6939327716827393,True
698,c,0.8334436416625977,True
699,a,0.8303898572921753,True
699,b,0.37279415130615234,False
699,c,0.834277331829071,True
700,a,0.7971107959747314,True
700,b,0.44132524728775024,False
700,c,0.6325385570526123,True
701,a,0.7941532731056213,True
701,b,0.7695291042327881,True
701,c,0.7904826998710632,True
702,a,0.7176162600517273,True
702,b,0.6818040013313293,True
702,c,0.5397302508354187,False
703,a,0.7750580310821533,True
703,b,0.7101649045944214,True
703,c,0.8339977264404297,True
704,a,0.8325656056404114,True
704,b,0.7983807325363159,True
704,c,0.5872788429260254,False
705,a,0.8174377083778381,True
705,b,0.6814720630645752,True
705,c,0.6304992437362671,True
706,a,0.8085238933563232,True
706,b,0.5129290223121643,False
706,c,0.5471748113632202,False
707,a,0.8049079179763794,True
707,b,0.4405604302883148,False
707,c,0.6341562867164612,True
708,a,0.8268043398857117,True
708,b,0.43660157918930054,False
708,c,0.632149338722229,True
709,a,0.7170873284339905,True
709,b,0.8418645262718201,True
709,c,0.8396070599555969,True
710,a,0.8056411743164062,True
710,b,0.6130192279815674,True
710,c,0.6168280243873596,True
711,a,0.7723493576049805,True
711,b,0.42171430587768555,False
711,c,0.5840747356414795,False
712,a,0.755331814289093,True
712,b,0.7236926555633545,True
712,c,0.8341748714447021,True
713,a,0.6942576169967651,True
713,b,0.696890652179718,True
713,c,0.5634061098098755,False
714,a,0.8139714598655701,True
714,b,0.691762387752533,True
714,c,0.6180989742279053,True
715,a,0.8348684310913086,True
715,b,0.4426616132259369,False
715,c,0.6260626912117004,True
716,a,0.8535476326942444,True
716,b,0.8262987732887268,True
716,c,0.6621302366256714,True
717,a,0.7791987061500549,True
717,b,0.4843246340751648,False
717,c,0.7403730750083923,True
718,a,0.8102687001228333,True
718,b,0.7795584797859192,True
718,c,0.5412362813949585,False
719,a,0.8020336031913757,True
719,b,0.7275919914245605,True
719,c,0.7184033393859863,True
720,a,0.8143502473831177,True
720,b,0.7250497341156006,True
720,c,0.8065235018730164,True
721,a,0.7363094687461853,True
721,b,0.692136824131012,True
721,c,0.49856799840927124,False
722,a,0.829448401927948,True
722,b,0.8418304920196533,True
722,c,0.7478379011154175,True
723,a,0.8250259160995483,True
723,b,0.7016996741294861,True
723,c,0.6157799959182739,True
724,a,0.7411352396011353,True
724,b,0.4868149161338806,False
724,c,0.7446157932281494,True
725,a,0.7807056903839111,True
725,b,0.5562892556190491,False
725,c,0.7209576964378357,True
726,a,0.8166990280151367,True
726,b,0.7948468923568726,True
726,c,0.8171989917755127,True
727,a,0.8213068246841431,True
727,b,0.5472773313522339,False
727,c,0.6291297078132629,True
728,a,0.7880505323410034,True
728,b,0.6846610307693481,True
728,c,0.8264573216438293,True
729,a,0.792868971824646,True
729,b,0.6684648394584656,True
729,c,0.84312504529953,True
730,a,0.8210291266441345,True
730,b,0.7048847675323486,True
730,c,0.6279601454734802,True
731,a,0.7942192554473877,True
731,b,0.4328484833240509,False
731,c,0.5772611498832703,False
732,a,0.798007071018219,True
732,b,0.4573685824871063,False
732,c,0.6535136699676514,True
733,a,0.7945975661277771,True
733,b,0.7791950702667236,True
733,c,0.804124653339386,True
734,a,0.8144851326942444,True
734,b,0.6964799761772156,True
734,c,0.6047365069389343,True
735,a,0.8420475125312805,True
735,b,0.36676910519599915,False
735,c,0.7134959697723389,True
736,a,0.8242254257202148,True
736,b,0.8208518028259277,True
736,c,0.5464751720428467,False
737,a,0.7445898652076721,True
737,b,0.8310607671737671,True
737,c,0.5148523449897766,False
738,a,0.8025984764099121,True
738,b,0.4597479999065399,False
738,c,0.8111308217048645,True
739,a,0.8071283102035522,True
739,b,0.706879734992981,True
739,c,0.7396399974822998,True
740,a,0.8341477513313293,True
740,b,0.8191561698913574,True
740,c,0.5215834379196167,False
741,a,0.8140374422073364,True
741,b,0.8187857866287231,True
741,c,0.5939016342163086,False
742,a,0.757732093334198,True
742,b,0.7551945447921753,True
742,c,0.7563326358795166,True
743,a,0.8122425079345703,True
743,b,0.4406995177268982,False
743,c,0.765811562538147,True
744,a,0.8527936935424805,True
744,b,0.8436230421066284,True
744,c,0.7926933765411377,True
745,a,0.8244119882583618,True
745,b,0.5457844734191895,False
745,c,0.7214819192886353,True
746,a,0.7610244154930115,True
746,b,0.7439255714416504,True
746,c,0.5557292699813843,False
747,a,0.8288397192955017,True
747,b,0.6661402583122253,True
747,c,0.5414043664932251,False
748,a,0.7184948325157166,True
748,b,0.8433341383934021,True
748,c,0.6044536828994751,True
749,a,0.820102334022522,True
749,b,0.767181396484375,True
749,c,0.5060819387435913,False
750,a,0.7741629481315613,True
750,b,0.4573708474636078,False
750,c,0.7717945575714111,True
751,a,0.788490355014801,True
751,b,0.7122735977172852,True
751,c,0.6122139692306519,True
752,a,0.8059336543083191,True
752,b,0.4303411543369293,False
752,c,0.8118500113487244,True
753,a,0.8308354616165161,True
753,b,0.5873200297355652,False
753,c,0.645950436592102,True
754,a,0.8152928352355957,True
754,b,0.8303282260894775,True
754,c,0.7291964888572693,True
755,a,0.7618584036827087,True
755,b,0.526859700679779,False
755,c,0.8383180499076843,True
756,a,0.8208296298980713,True
756,b,0.7911065816879272,True
756,c,0.621361494064331,True
757,a,0.8227737545967102,True
757,b,0.8306318521499634,True
757,c,0.695106565952301,True
758,a,0.7781985998153687,True
758,b,0.7210007905960083,True
758,c,0.5792106986045837,False
759,a,0.8384712934494019,True
759,b,0.39871540665626526,False
759,c,0.48393940925598145,False
760,a,0.7632660865783691,True
760,b,0.7138308882713318,True
760,c,0.7638843655586243,True
761,a,0.8082786798477173,True
761,b,0.7056127786636353,True
761,c,0.6185433864593506,True
762,a,0.8288235068321228,True
762,b,0.7774971723556519,True
762,c,0.6988136768341064,True
763,a,0.7447741031646729,True
763,b,0.555716872215271,False
763,c,0.6165174841880798,True
764,a,0.7696477770805359,True
764,b,0.454325795173645,False
764,c,0.6189823746681213,True
765,a,0.8125940561294556,True
765,b,0.7169391512870789,True
765,c,0.7234011888504028,True
766,a,0.8144476413726807,True
766,b,0.5074107646942139,False
766,c,0.6083253026008606,True
767,a,0.7490555047988892,True
767,b,0.7771332263946533,True
767,c,0.8392626047134399,True
768,a,0.762041449546814,True
768,b,0.43692702054977417,False
768,c,0.8022204637527466,True
769,a,0.813149631023407,True
769,b,0.759137749671936,True
769,c,0.7418200969696045,True
770,a,0.7515529990196228,True
770,b,0.7029514312744141,True
770,c,0.7689008116722107,True
771,a,0.7622846961021423,True
771,b,0.43180763721466064,False
771,c,0.7820960283279419,True
772,a,0.8505660891532898,True
772,b,0.8454790115356445,True
772,c,0.5469313859939575,False
773,a,0.7812670469284058,True
773,b,0.8253694772720337,True
773,c,0.5697702765464783,False
774,a,0.7598593235015869,True
774,b,0.7370379567146301,True
774,c,0.7950645089149475,True
775,a,0.8251962065696716,True
775,b,0.6761656999588013,True
775,c,0.4382217824459076,False
776,a,0.8406597375869751,True
776,b,0.8338861465454102,True
776,c,0.6315901279449463,True
777,a,0.8215678930282593,True
777,b,0.715626060962677,True
777,c,0.5448638200759888,False
778,a,0.8055598735809326,True
778,b,0.4518148899078369,False
778,c,0.5597403049468994,False
779,a,0.8252691030502319,True
779,b,0.4929784834384918,False
779,c,0.5997753739356995,False
780,a,0.8163731098175049,True
780,b,0.4395032525062561,False
780,c,0.6760913729667664,True
781,a,0.7839055061340332,True
781,b,0.4628645181655884,False
781,c,0.8195951581001282,True
782,a,0.823922336101532,True
782,b,0.793954610824585,True
782,c,0.7939097881317139,True
783,a,0.8242124319076538,True
783,b,0.5957431197166443,False
783,c,0.8319805264472961,True
784,a,0.744561493396759,True
784,b,0.5539810657501221,False
784,c,0.5572662949562073,False
785,a,0.7824158668518066,True
785,b,0.7536493539810181,True
785,c,0.6209890246391296,True
786,a,0.826617956161499,True
786,b,0.7679685950279236,True
786,c,0.6276779770851135,True
787,a,0.735841691493988,True
787,b,0.7060678601264954,True
787,c,0.8406810760498047,True
788,a,0.8241003155708313,True
788,b,0.4961194097995758,False
788,c,0.7189717292785645,True
789,a,0.827009916305542,True
789,b,0.4483145475387573,False
789,c,0.5999934077262878,False
790,a,0.8354652523994446,True
790,b,0.5189979076385498,False
790,c,0.5313988924026489,False
791,a,0.7500089406967163,True
791,b,0.7860596179962158,True
791,c,0.7637220621109009,True
792,a,0.8088520169258118,True
792,b,0.4786728024482727,False
792,c,0.6534938216209412,True
793,a,0.7421106100082397,True
793,b,0.7050595283508301,True
793,c,0.7163426280021667,True
794,a,0.7719312310218811,True
794,b,0.7875280380249023,True
794,c,0.723787784576416,True
795,a,0.7937854528427124,True
795,b,0.7102747559547424,True
795,c,0.5861217975616455,False
796,a,0.8186886310577393,True
796,b,0.6023662090301514,True
796,c,0.591405987739563,False
797,a,0.837111234664917,True
797,b,0.4241238832473755,False
797,c,0.5364532470703125,False
798,a,0.8372960090637207,True
798,b,0.7156768441200256,True
798,c,0.8364531993865967,True
799,a,0.8204704523086548,True
799,b,0.7156981825828552,True
799,c,0.549106240272522,False
800,a,0.7812338471412659,True
800,b,0.43798860907554626,False
800,c,0.7952201962471008,True
801,a,0.7980896234512329,True
801,b,0.7496895790100098,True
801,c,0.5641791224479675,False
802,a,0.8264859318733215,True
802,b,0.42958635091781616,False
802,c,0.48753947019577026,False
803,a,0.7762295603752136,True
803,b,0.6895347237586975,True
803,c,0.7780926823616028,True
804,a,0.7254154086112976,True
804,b,0.7084898948669434,True
804,c,0.8259361982345581,True
805,a,0.8272812366485596,True
805,b,0.4526635408401489,False
805,c,0.7751246094703674,True
806,a,0.7502030730247498,True
806,b,0.7620870471000671,True
806,c,0.789696455001831,True
807,a,0.812015950679779,True
807,b,0.5741485357284546,False
807,c,0.7387560606002808,True
808,a,0.8198281526565552,True
808,b,0.550588846206665,False
808,c,0.6287458539009094,True
809,a,0.8081889152526855,True
809,b,0.4294050931930542,False
809,c,0.6331160068511963,True
810,a,0.8382956385612488,True
810,b,0.730960488319397,True
810,c,0.7943357229232788,True
811,a,0.8162298798561096,True
811,b,0.6871158480644226,True
811,c,0.5185132622718811,False
812,a,0.8463751077651978,True
812,b,0.4391535520553589,False
812,c,0.767579197883606,True
813,a,0.8040546774864197,True
813,b,0.6457275748252869,True
813,c,0.8140643835067749,True
814,a,0.8269180059432983,True
814,b,0.7220965027809143,True
814,c,0.622104287147522,True
815,a,0.7785378098487854,True
815,b,0.6804419755935669,True
815,c,0.5217763781547546,False
816,a,0.7540850043296814,True
816,b,0.4900070130825043,False
816,c,0.7213506698608398,True
817,a,0.8149869441986084,True
817,b,0.6681327819824219,True
817,c,0.765436053276062,True
818,a,0.8381580114364624,True
818,b,0.687701404094696,True
818,c,0.5065526962280273,False
819,a,0.8344051837921143,True
819,b,0.8351358771324158,True
819,c,0.49852821230888367,False
820,a,0.7437136769294739,True
820,b,0.7815021276473999,True
820,c,0.8269946575164795,True
821,a,0.799418568611145,True
821,b,0.5414330959320068,False
821,c,0.6433405876159668,True
822,a,0.7661982774734497,True
822,b,0.8165017366409302,True
822,c,0.8008827567100525,True
823,a,0.797865629196167,True
823,b,0.7108675241470337,True
823,c,0.6114046573638916,True
824,a,0.8536646366119385,True
824,b,0.8472278118133545,True
824,c,0.658623993396759,True
825,a,0.8142150044441223,True
825,b,0.6929280757904053,True
825,c,0.6146548986434937,True
826,a,0.7047774195671082,True
826,b,0.752707302570343,True
826,c,0.8469173312187195,True
827,a,0.7746989727020264,True
827,b,0.6641209125518799,True
827,c,0.7181916236877441,True
828,a,0.8654887676239014,True
828,b,0.4214619994163513,False
828,c,0.7632089853286743,True
829,a,0.8579592108726501,True
829,b,0.42202192544937134,False
829,c,0.548681914806366,False
830,a,0.815823495388031,True
830,b,0.7026526927947998,True
830,c,0.6357706189155579,True
831,a,0.8182706832885742,True
831,b,0.5616610646247864,False
831,c,0.7967055439949036,True
832,a,0.801876962184906,True
832,b,0.7100651860237122,True
832,c,0.5325861573219299,False
833,a,0.8079134225845337,True
833,b,0.6853203177452087,True
833,c,0.8200733661651611,True
834,a,0.8228154182434082,True
834,b,0.8131596446037292,True
834,c,0.5873047113418579,False
835,a,0.8331107497215271,True
835,b,0.8176539540290833,True
835,c,0.6180846691131592,True
836,a,0.838629424571991,True
836,b,0.8283766508102417,True
836,c,0.6389233469963074,True
837,a,0.8373948335647583,True
837,b,0.8151960372924805,True
837,c,0.6235116720199585,True
838,a,0.8313027024269104,True
838,b,0.677178144454956,True
838,c,0.8323773741722107,True
839,a,0.7200644612312317,True
839,b,0.42972880601882935,False
839,c,0.8267673850059509,True
840,a,0.8227912187576294,True
840,b,0.816927433013916,True
840,c,0.559293270111084,False
841,a,0.8340896964073181,True
841,b,0.7145533561706543,True
841,c,0.7231037616729736,True
842,a,0.83321213722229,True
842,b,0.7069367170333862,True
842,c,0.6202880144119263,True
843,a,0.8161130547523499,True
843,b,0.7896479964256287,True
843,c,0.7383812069892883,True
844,a,0.8428114652633667,True
844,b,0.732318639755249,True
844,c,0.6052484512329102,True
845,a,0.816066324710846,True
845,b,0.6971492767333984,True
845,c,0.6503010392189026,True
846,a,0.7681770324707031,True
846,b,0.7919861674308777,True
846,c,0.5861680507659912,False
847,a,0.8229227662086487,True
847,b,0.8061611652374268,True
847,c,0.6381818652153015,True
848,a,0.8319803476333618,True
848,b,0.8089423775672913,True
848,c,0.6496350169181824,True
849,a,0.7796516418457031,True
849,b,0.7795655727386475,True
849,c,0.7324156165122986,True
850,a,0.8284285068511963,True
850,b,0.8199552297592163,True
850,c,0.8443338871002197,True
851,a,0.8306786417961121,True
851,b,0.8193328380584717,True
851,c,0.7482956051826477,True
852,a,0.8216948509216309,True
852,b,0.8193127512931824,True
852,c,0.5603020191192627,False
853,a,0.8033310174942017,True
853,b,0.657516360282898,True
853,c,0.7846411466598511,True
854,a,0.8069843649864197,True
854,b,0.8191327452659607,True
854,c,0.6452542543411255,True
855,a,0.8302408456802368,True
855,b,0.8165820837020874,True
855,c,0.5338361263275146,False
856,a,0.7593486309051514,True
856,b,0.6782066822052002,True
856,c,0.8057377338409424,True
857,a,0.8442592024803162,True
857,b,0.8252459764480591,True
857,c,0.824680507183075,True
858,a,0.8330891728401184,True
858,b,0.4455845057964325,False
858,c,0.6129299998283386,True
859,a,0.8222333192825317,True
859,b,0.8217810988426208,True
859,c,0.8309919238090515,True
860,a,0.8183314204216003,True
860,b,0.42135345935821533,False
860,c,0.8272895812988281,True
861,a,0.8083177208900452,True
861,b,0.7916402816772461,True
861,c,0.5447170734405518,False
862,a,0.8148100972175598,True
862,b,0.7971858382225037,True
862,c,0.5564934611320496,False
863,a,0.8559150099754333,True
863,b,0.6944594979286194,True
863,c,0.6087508201599121,True
864,a,0.8295773267745972,True
864,b,0.6405084133148193,True
864,c,0.5090689659118652,False
865,a,0.8186291456222534,True
865,b,0.6906317472457886,True
865,c,0.6498274207115173,True
866,a,0.8367048501968384,True
866,b,0.7060847282409668,True
866,c,0.7081260085105896,True
867,a,0.831045925617218,True
867,b,0.8166363835334778,True
867,c,0.4830095171928406,False
868,a,0.8390534520149231,True
868,b,0.8143696784973145,True
868,c,0.5993368625640869,False
869,a,0.829136312007904,True
869,b,0.7451960444450378,True
869,c,0.6827744245529175,True
870,a,0.823650062084198,True
870,b,0.7649138569831848,True
870,c,0.8307139277458191,True
871,a,0.8055845499038696,True
871,b,0.8064138889312744,True
871,c,0.8345917463302612,True
872,a,0.8146252632141113,True
872,b,0.8075859546661377,True
872,c,0.8318842053413391,True
873,a,0.8305664658546448,True
873,b,0.8144739270210266,True
873,c,0.5193909406661987,False
874,a,0.8369733691215515,True
874,b,0.803131103515625,True
874,c,0.6850451231002808,True
875,a,0.820648729801178,True
875,b,0.7897372841835022,True
875,c,0.6425760388374329,True
876,a,0.8180127143859863,True
876,b,0.8123806715011597,True
876,c,0.8189970254898071,True
877,a,0.8153413534164429,True
877,b,0.4503049850463867,False
877,c,0.5279492139816284,False
878,a,0.8237206935882568,True
878,b,0.8185806274414062,True
878,c,0.8375916481018066,True
879,a,0.8347758054733276,True
879,b,0.8180113434791565,True
879,c,0.6760127544403076,True
880,a,0.8483752608299255,True
880,b,0.4870416522026062,False
880,c,0.8438645601272583,True
881,a,0.8215391635894775,True
881,b,0.8198572993278503,True
881,c,0.5095335245132446,False
882,a,0.7502938508987427,True
882,b,0.7179213762283325,True
882,c,0.7723663449287415,True
883,a,0.8286534547805786,True
883,b,0.8119043111801147,True
883,c,0.6992679238319397,True
884,a,0.7798178195953369,True
884,b,0.6783901453018188,True
884,c,0.7978931665420532,True
885,a,0.8438993096351624,True
885,b,0.43432489037513733,False
885,c,0.8302145004272461,True
886,a,0.7707701325416565,True
886,b,0.46559661626815796,False
886,c,0.8201781511306763,True
887,a,0.7642694115638733,True
887,b,0.43995165824890137,False
887,c,0.6433065533638,True
888,a,0.8086401224136353,True
888,b,0.7953695058822632,True
888,c,0.633058488368988,True
889,a,0.8314817547798157,True
889,b,0.8177067041397095,True
889,c,0.6825101375579834,True
890,a,0.8261899352073669,True
890,b,0.7883287668228149,True
890,c,0.6882070899009705,True
891,a,0.8448733687400818,True
891,b,0.8122597932815552,True
891,c,0.740937352180481,True
892,a,0.8177440762519836,True
892,b,0.7093346118927002,True
892,c,0.5689448714256287,False
893,a,0.7683848142623901,True
893,b,0.44976702332496643,False
893,c,0.8110190629959106,True
894,a,0.829392671585083,True
894,b,0.8283002376556396,True
894,c,0.8151036500930786,True
895,a,0.7745464444160461,True
895,b,0.4308014512062073,False
895,c,0.8202635645866394,True
896,a,0.8407394289970398,True
896,b,0.822834312915802,True
896,c,0.6274620294570923,True
897,a,0.815366268157959,True
897,b,0.7144860625267029,True
897,c,0.7412248849868774,True
898,a,0.7977466583251953,True
898,b,0.740971565246582,True
898,c,0.6369770765304565,True
899,a,0.8257077932357788,True
899,b,0.7593052387237549,True
899,c,0.5216554403305054,False
900,a,0.8172749876976013,True
900,b,0.8179201483726501,True
900,c,0.592121422290802,False
901,a,0.8354617357254028,True
901,b,0.8201850652694702,True
901,c,0.8389158248901367,True
902,a,0.8379368185997009,True
902,b,0.42977961897850037,False
902,c,0.6297322511672974,True
903,a,0.8425080180168152,True
903,b,0.8191502690315247,True
903,c,0.8289637565612793,True
904,a,0.8272832632064819,True
904,b,0.682672381401062,True
904,c,0.7237715125083923,True
905,a,0.8531047701835632,True
905,b,0.8330736756324768,True
905,c,0.5628745555877686,False
906,a,0.8074462413787842,True
906,b,0.7186314463615417,True
906,c,0.7057076692581177,True
907,a,0.8499032855033875,True
907,b,0.8225762844085693,True
907,c,0.622792661190033,True
908,a,0.8296699523925781,True
908,b,0.8148741722106934,True
908,c,0.4102455973625183,False
909,a,0.8357335329055786,True
909,b,0.45946216583251953,False
909,c,0.5335965156555176,False
910,a,0.8373927474021912,True
910,b,0.4411171078681946,False
910,c,0.8334449529647827,True
911,a,0.8433269262313843,True
911,b,0.8284803628921509,True
911,c,0.578931450843811,False
912,a,0.8263601064682007,True
912,b,0.8342186808586121,True
